source,#,bodyAR,bodyDV,takhrij
جامع الترمذي,3540,حَدَّثَنَا عَبْدُ اللهِ بْنُ إِسْحَاقَ الْجَوْهَرِيُّ الْبَصْرِيُّ، قَالَ: حَدَّثَنَا أَبُو عَاصِمٍ، قَالَ: حَدَّثَنَا كَثِيرُ بْنُ فَائِدٍ، قَالَ: حَدَّثَنَا سَعِيدُ بْنُ عُبَيْدٍ قَالَ: سَمِعْتُ بَكْرَ بْنَ عَبْدِ اللهِ الْمُزَنِيَّ يَقُولُ: حَدَّثَنَا أَنَسُ بْنُ مَالِكٍ قَالَ: سَمِعْتُ رَسُولَ اللهِ ﷺ يَقُولُ: قَالَ اللهُ تَبَارَكَ وَتَعَالَى: يَا ابْنَ آدَمَ، إِنَّكَ مَا دَعَوْتَنِي وَرَجَوْتَنِي غَفَرْتُ لَكَ عَلَى مَا كَانَ فِيكَ وَلَا أُبَالِي، يَا ابْنَ آدَمَ لَوْ بَلَغَتْ ذُنُوبُكَ عَنَانَ السَّمَاءِ، ثُمَّ اسْتَغْفَرْتَنِي غَفَرْتُ لَكَ وَلَا أُبَالِي، يَا ابْنَ آدَمَ، إِنَّكَ لَوْ أَتَيْتَنِي بِقُرَابِ الْأَرْضِ خَطَايَا ثُمَّ لَقِيتَنِي لَا تُشْرِكُ بِي شَيْئًا لَأَتَيْتُكَ بِقُرَابِهَا مَغْفِرَةً. هَذَا حَدِيثٌ حَسَنٌ غَرِيبٌ لَا نَعْرِفُهُ إِلَّا مِنْ هَذَا الْوَجْهِ.,އަނަސް ބިން މާލިކު ރިވާ ކުރެއްވިއެވެ: (ގުދުސީ ޙަދީޘެއްގައި) ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރައްވަނިކޮށް ތިމަން އަޑުއެހީމެވެ: ”ﷲ ތަބާރަކަ ވަތަޢާލާ ވަހީ ކުރެއްވިއެވެ: އޭ އާދަމުގެ ދަރިއާއެވެ. ހަމަކަށަވަރުން ތިބާ، ތިމަން އިލާހަށް ދުއާކޮށް ދަންނަވައި އަދި ތިމަން އިލާހުގެ ހަޒްރަތުން އުންމީދު ކުރާހައި ހިނދަކު، ތިބާގެ ކިބައިން ވެވިފައިވާ ފާފަތައް ތިމަން އިލާހު ފުއްސަވައި ދެއްވާނަމެވެ. އަދި (އެ ފާފަތަކަށް) ތިމަން އިލާހު ނުބައްލަވާނަމެވެ. އޭ އާދަމުގެ ދަރިއާއެވެ. އުޑުގެ ވިލާތަކާ ހަމައަށް ތިބާގެ ފާފަތައް ފޯރިކަމުގައި ވިޔަސް، ފާފަ ފުއްސަވައި ދެއްވުމަށް އެދި ތިބާ ދަންނަވައިފި ނަމަ، ތިމަން އިލާހު ތިބާއަށް ފާފަ ފުއްސަވައި ދެއްވާނަމެވެ. އަދި (އެ ފާފަތަކަށް) ތިމަން އިލާހު ނުބައްލަވާނަމެވެ. އޭ އާދަމުގެ ދަރިއާއެވެ. ހަމަކަށަވަރުން ބިން ފުރޭހައި ވަރަށް ތިބާ ފާފަތަކައިގެން ތިމަން އިލާހާ ބައްދަލުވި ކަމުގައި ވިޔަސް، ތިބާ ތިމަން އިލާހާ އެއްވެސް ފަރާތެއް ޝަރީކުކޮށްފައި ނުވާ ނަމަ، ހަމަ އެއާ އެއްވަރަށް (އެބަހީ: ބިން ފުރޭހައި ވަރަށް) ތިމަން އިލާހު ތިބާއާ ފާފަ ފުއްސެވުމައިގެން ތިމަން އިލާހު ތިބާއާ ބައްދަލު ކުރައްވާނެކަން ކަށަވަރެވެ.“,
جامع الترمذي,3540,حَدَّثَنَا عَبْدُ اللهِ بْنُ إِسْحَاقَ الْجَوْهَرِيُّ الْبَصْرِيُّ، قَالَ: حَدَّثَنَا أَبُو عَاصِمٍ، قَالَ: حَدَّثَنَا كَثِيرُ بْنُ فَائِدٍ، قَالَ: حَدَّثَنَا سَعِيدُ بْنُ عُبَيْدٍ قَالَ: سَمِعْتُ بَكْرَ بْنَ عَبْدِ اللهِ الْمُزَنِيَّ يَقُولُ: حَدَّثَنَا أَنَسُ بْنُ مَالِكٍ قَالَ: سَمِعْتُ رَسُولَ اللهِ ﷺ يَقُولُ: قَالَ اللهُ تَبَارَكَ وَتَعَالَى: يَا ابْنَ آدَمَ، إِنَّكَ مَا دَعَوْتَنِي وَرَجَوْتَنِي غَفَرْتُ لَكَ عَلَى مَا كَانَ فِيكَ وَلَا أُبَالِي، يَا ابْنَ آدَمَ لَوْ بَلَغَتْ ذُنُوبُكَ عَنَانَ السَّمَاءِ، ثُمَّ اسْتَغْفَرْتَنِي غَفَرْتُ لَكَ وَلَا أُبَالِي، يَا ابْنَ آدَمَ، إِنَّكَ لَوْ أَتَيْتَنِي بِقُرَابِ الْأَرْضِ خَطَايَا ثُمَّ لَقِيتَنِي لَا تُشْرِكُ بِي شَيْئًا لَأَتَيْتُكَ بِقُرَابِهَا مَغْفِرَةً. هَذَا حَدِيثٌ حَسَنٌ غَرِيبٌ لَا نَعْرِفُهُ إِلَّا مِنْ هَذَا الْوَجْهِ.,އަނަސް ބިން މާލިކު ރިވާ ކުރެއްވިއެވެ: (ގުދުސީ ޙަދީޘެއްގައި) ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރައްވަނިކޮށް ތިމަން އަޑު އެހީމެވެ: ”ﷲ ތަބާރަކަ ވަތަޢާލާ ވަހީ ކުރެއްވިއެވެ: އޭ އާދަމުގެ ދަރިއާއެވެ! ހަމަކަށަވަރުން ތިބާ، ތިމަން އިލާހަށް ދުއާކޮށް ދަންނަވައި އަދި ތިމަން އިލާހުގެ ހަޒްރަތުން އުންމީދު ކުރާހައި ހިނދަކު، ތިބާގެ ކިބައިން ވެވިފައިވާ ފާފަތައް ތިމަން އިލާހު ފުއްސަވައި ދެއްވާނަމެވެ. އަދި (އެ ފާފަތަކަށް) ތިމަން އިލާހު ނުބައްލަވާނަމެވެ. އޭ އާދަމުގެ ދަރިއާއެވެ! އުޑުގެ ވިލާތަކާ ހަމައަށް ތިބާގެ ފާފަތައް ފޯރިކަމުގައި ވިޔަސް، ފާފަ ފުއްސަވައި ދެއްވުމަށް އެދި ތިބާ ދަންނަވައިފި ނަމަ، ތިމަން އިލާހު ތިބާއަށް ފާފަ ފުއްސަވައި ދެއްވާނަމެވެ. އަދި (އެ ފާފަތަކަށް) ތިމަން އިލާހު ނުބައްލަވާނަމެވެ. އޭ އާދަމުގެ ދަރިއާއެވެ! ހަމަކަށަވަރުން ބިން ފުރޭހައި ވަރަށް ތިބާ ފާފަތަކައިގެން ތިމަން އިލާހާ ބައްދަލުވި ކަމުގައި ވިޔަސް، ތިބާ ތިމަން އިލާހާ އެއްވެސް ފަރާތެއް ޝަރީކުކޮށްފައި ނުވާ ނަމަ، ހަމަ އެއާ އެއްވަރަށް (އެބަހީ: ބިން ފުރޭހައި ވަރަށް) ތިމަން އިލާހު ތިބާއާ ފާފަ ފުއްސެވުމައިގެން ތިމަން އިލާހު ތިބާއާ ބައްދަލު ކުރައްވާނެކަން ކަށަވަރެވެ.“,
جامع الترمذي,3545,ورَغِمَ أنفُ رجلٍ دخلَ علَيهِ رمضانُ ثمَّ انسلخَ قبلَ أن يُغفَرَ لَهُ,ރަމަޟާން މަސް އެމީހަކާ ބައްދަލުވެ އެމަސް ނިމުނުއިރުވެސް އެމީހެއްގެ ފާފަ ނުފުއްސުނުމީހާގެ ނޭފަތް ހިރަފުހުން ފުރުއްވާނދޭވެ.,
جامع الترمذي,3545,رغِمَ أنْفُ رجلٍ ذكِرْتَ عندهُ فلم يُصِلّ عليّ ورغمَ أنفُ رجلٍ دخل عليه رمضانَ ثم انْسَلَخ قبل أن يُغْفر لهُ,ރަމަޟާން މަސް އެމީހަކާ ބައްދަލުވެ އެމަސް ނިމުނުއިރުވެސް އެމީހެއްގެ ފާފަ ނުފުއްސުނުމީހާގެ ނޭފަތް ހިރަފުހުން ފުރުއްވާނދޭވެ.,
جامع الترمذي,3546,حَدَّثَنَا يَحْيَى بْنُ مُوسَى، وَزِيَادُ بْنُ أَيُّوبَ قَالَا: حَدَّثَنَا أَبُو عَامِرٍ الْعَقَدِيُّ، عَنْ سُلَيْمَانَ بْنِ بِلَالٍ، عَنْ عُمَارَةَ بْنِ غَزِيَّةَ، عَنْ عَبْدِ اللهِ بْنِ عَلِيِّ بْنِ حُسَيْنِ بْنِ عَلِيِّ بْنِ أَبِي طَالِبٍ، عَنْ أَبِيهِ، عَنْ حُسَيْنِ بْنِ عَلِيِّ بْنِ أَبِي طَالِبٍ، قَالَ: قَالَ رَسُولُ اللهِ ﷺ: الْبَخِيلُ الَّذِي مَنْ ذُكِرْتُ عِنْدَهُ، فَلَمْ يُصَلِّ عَلَيَّ.,ޙުސައިން ބިން ޢަލީ ބިން އަބޫ ޠާލިބު ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”ދަހިވެތި މީހަކީ، ތިމަން ނަބިއްޔާގެ ނަންފުޅު އެ މީހެއްގެ ގާތުގައި ބުނެވޭ ހިނދު، ތިމަން ނަބިއްޔާއަށް ޞަލަވާތް ނުކިޔަވާ މީހާއެވެ.“,
جامع الترمذي,3551,"عَنِ ابْنِ عَبَّاسٍ، قَالَ كَانَ النَّبِيُّ ﷺ يَدْعُو يَقُولُ "" رَبِّ أَعِنِّي وَلاَ تُعِنْ عَلَىَّ وَانْصُرْنِي وَلاَ تَنْصُرْ عَلَىَّ وَامْكُرْ لِي وَلاَ تَمْكُرْ عَلَىَّ وَاهْدِنِي وَيَسِّرِ الْهُدَى لِي وَانْصُرْنِي عَلَى مَنْ بَغَى عَلَىَّ رَبِّ اجْعَلْنِي لَكَ شَكَّارًا لَكَ ذَكَّارًا لَكَ رَهَّابًا لَكَ مِطْوَاعًا لَكَ مُخْبِتًا إِلَيْكَ أَوَّاهًا مُنِيبًا رَبِّ تَقَبَّلْ تَوْبَتِي وَاغْسِلْ حَوْبَتِي وَأَجِبْ دَعْوَتِي وَثَبِّتْ حُجَّتِي وَسَدِّدْ لِسَانِي وَاهْدِ قَلْبِي وَاسْلُلْ سَخِيمَةَ صَدْرِي "" .",އިބްނު ޢައްބާސް ވިދާޅުވިކަމަށް ރިވާވެގެން ވެއެވެ: ނަބިއްޔާ ﷺ (މިފަދައިން) ދުއާ ކުރައްވައެވެ: ”އަޅުގެ ރައްބެވެ. މި އަޅާއަށް އެހީތެރިވެ ދެއްވާށިއެވެ. އަދި މިއަޅާއާ ދެކޮޅަށް (އެހެން ބަޔަކަށް) އެހީތެރިވެ ނުދެއްވާށިއެވެ. އަދި މި އަޅާއަށް ނަސްރު ދެއްވާށިއެވެ. އަދި މި އަޅާއާ ދެކޮޅަށް (ދުޝްމަނުންނަށް) ނަސްރު ނުދެއްވާށިއެވެ. އަދި މި އަޅާއާ އެއްކޮޅަށް ރާއްވަވާށިއެވެ. އަދި މިއަޅާއާ ދެކޮޅަށް ނުރާއްވަވާށިއެވެ. އަދި މި އަޅާއަށް ހިދާޔަތް ދައްކަށިއެވެ. އަދި މި އަޅާއަށް ތެދުމަގު ފަސޭހަކޮށް ދެއްވާށިއެވެ. އަދި މި އަޅާއަށް އަނިޔާވެރިވާ ބަޔެއްގެ މައްޗަށް މި އަޅާއަށް ނަސްރު ދެއްށިއެވެ. އަދި ގިނަގިނައިން އިބަ އިލާހައަށް ޝުކުރު ކުރާ، ގިނަގިނައިން އިބަ އިލާހު މަތިން ހަނދުނމަ ކުރާ، ގިނަގިނައިން އިބަ އިލާހައަށް ބިރުވެތިވާ، ގިނަގިނައިން އިބަ އިލާހައަށް ކިޔަމަންތެރިވާ، ގިނަގިނައިން އިބަ އިލާހައަށް ޚުޝޫއަތްތެރިވާ، ގިނަގިނައިން އިބަ އިލާހައަށް ދުއާ ކުރެއްވުން ގިނަ، ތައުބާވެ ރުޖޫއަވާ މީހެއް ކަމުގައި މި އަޅާ ލައްވާށިއެވެ. އަޅުގެ ރައްބެވެ. މި އަޅާގެ ތައުބާ ގަބޫލު ކުރައްވާށިއެވެ. އަދި މި އަޅާގެ ކުށްފާފަތައް ދޮވެ ފިއްލަވާށިއެވެ. އަދި މި އަޅާގެ ދުއާ އިޖާބަ ކުރައްވާށިއެވެ. އަދި މި އަޅާގެ ހުއްޖަތް ސާބިތު ކޮށްދެއްވާށިއެވެ. އަދި މި އަޅާގެ ދޫ ސީދާ ކުރައްވާށިއެވެ. އަދި މި އަޅާގެ ހިތަށް ހިދާޔަތް ދައްކަވާށިއެވެ. އަދި މި އަޅާގެ ހިތުގެ ކަޅުކަން ނެރެދެއްވާށިއެވެ.“,
جامع الترمذي,3575,قُلْ: “قُلْ هُوَ اللَّهُ أَحَدٌ”، وَالمُعَوِّذَتَيْنِ، حِينَ تُمْسِي وَتُصْبِحُ ثَلاَثَ مَرَّاتٍ، تَكْفِيكَ مِنْ كُلِّ شَيْءٍ,ހެނދުނުވާއިރު އަދި ހަވީރުވާއިރު ތިބާ قُلْ هُوَ اللَّهُ أَحَدٌ އަދި މުޢައްވިޛަތައިން (ނާސި އަދި ފަލަގި ސޫރަތް) 3 ފަހަރު ކިޔަވާށެވެ. ތިބާއަށް ހުރިހާކަމަކުން އެ ފުދިގެންވާނެއެވެ.,
جامع الترمذي,3584,حَدَّثَنَا نَصْرُ بْنُ عَلِيٍّ الْجَهْضَمِيُّ، قَالَ: أَخْبَرَنِي أَبِي، عَنِ الْمُثَنَّى بْنِ سَعِيدٍ، عَنْ قَتَادَةَ، عَنْ أَنَسٍ قَالَ: كَانَ النَّبِيُّ ﷺ إِذَا غَزَا قَالَ: اللَّهُمَّ أَنْتَ عَضُدِي وَأَنْتَ نَصِيرِي وَبِكَ أُقَاتِلُ. هَذَا حَدِيثٌ حَسَنٌ غَرِيبٌ.,އަނަސް ރިވާ ކުރެއްވިއެވެ: ނަބިއްޔާ ﷺ ހަނގުރާމަ ކުރައްވާ ނަމަ ޙަދީޘް ކުރައްވައެވެ: ”އޭ ﷲ އެވެ. އިބަ އިލާހީ މި އަޅާގެ ވާގިވެރިޔާއެވެ. އަދި އިބަ އިލާހީ މި އަޅާގެ މަދަދުވެރިޔާއެވެ. އަދި މި އަޅާ ހަނގުރާމަ ކުރަނީ ވެސް އިބަ އިލާހުގެ ވާގިފުޅުންނެވެ.“,
جامع الترمذي,3585,"أَنَّ النَّبِيَّ ﷺ قَالَ: ""خَيْرُ الدُّعَاءِ دُعَاءُ يَوْمِ عَرَفَةَ وَخَيْرُ مَا قُلْتُ أَنَا وَالنَّبِيُّونَ مِنْ قَبْلِي لاَ إِلَهَ إِلاَّ اللَّهُ وَحْدَهُ لاَ شَرِيكَ لَهُ لَهُ الْمُلْكُ وَلَهُ الْحَمْدُ وَهُوَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ"".",ނަބިއްޔާ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”އެންމެ ހެޔޮވެގެންވާ ދުއާއަކީ އަރަފާތް ދުވަހުގެ ދުއާއެވެ. އަދި ތިމަން ނަބިއްޔާއާއި ތިމަން ނަބިއްޔާގެ ކުރީގެ ނަބީބޭކަލުން ވިދާޅުވި އެންމެ ހެޔޮ ބަސްފުޅަކީ: لاَ إِلَهَ إِلاَّ اللَّهُ وَحْدَهُ لاَ شَرِيكَ لَهُ لَهُ الْمُلْكُ وَلَهُ الْحَمْدُ وَهُوَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ އެވެ.“ (އެބަހީ: ﷲ މެނުވީ އަޅުކަން ކުރުން ހައްގުވާ އެހެން އެއްވެސް އިލާހަކު ނުވެއެވެ. އެ އިލާހު އެއްކައުވަންތަވެ ވޮޑިގެންވެއެވެ. އެ އިލާހާ އެއްވެސް ބައިވެރިއަކު ނުވެއެވެ. އެންމެހާ ވެރިކަމެއް ލިބިވޮޑިގެންވަނީ އެ އިލާހަށެވެ. އަދި އެންމެހާ ހަމްދެއް ލިބިވޮޑިގެންވަނީ އެ އިލާހަށެވެ. އަދި އެ އިލާހީ ހުރިހާ ކަމެއްގެ މައްޗަށް ކުޅަދުންވަންތަވެ ވޮޑިގެންވާ އިލާހެވެ.),
جامع الترمذي,3591,اللَّهُمَّ إِنِّي أَعُوذُ بِكَ مِنْ مُنْكَرَاتِ الْأَخْلَاقِ، وَالْأَعْمَالِ، وَالْأَهْوَاءِ,އޭ الله! އަޚްލާގްގައިވަނިވި ނަހީކުރަނިވި އެންމެހާ ސިފަތަކަކުންނާއި، ނަހީކުރަނިވި އެންމެހައި އަމަލުތަކުންނާއި، ނަހީކުރަނިވި ހަވާނަފްސުގެ އެންމެހާ އެދުންތަކުން ރައްކާތެރިކޮށްދެއްވުންއެދި އިބަ ﷲގެ ހަޒްރަތުން މިއަޅާ ދަންނަވަމެވެ.,
جامع الترمذي,3598,ثَلاَثَةٌ لاَ تُرَدُّ دَعْوَتُهُمُ الصَّائِمُ حَتَّى يُفْطِرَ وَالإِمَامُ الْعَادِلُ وَدَعْوَةُ الْمَظْلُومِ يَرْفَعُهَا اللَّهُ فَوْقَ الْغَمَامِ وَيَفْتَحُ لَهَا أَبْوَابَ السَّمَاءِ وَيَقُولُ الرَّبُّ وَعِزَّتِي لأَنْصُرَنَّكَ وَلَوْ بَعْدَ حِينٍ,ތިން މީހެއްގެ ދުޢާ ރައްދު ނުކުރެވޭނެއެވެ. ރޯދަވެރިޔާ ރޯދަވީއްލުމާ ހަމައަށާއި އަދުލުވެރި ވެރިޔާއެވެ. އަދި އަނިޔާލިބުނު މީހާގެ ދުޢާއެވެ. ﷲ އެ ދުޢާ ވިލާތަކުގެ މައްޗަށް އުފުއްލަވަތެވެ. އަދި އުޑުގެ ދޮރާށިތައް އެ ދުޢާތަކަށް ހުޅުއްވާދެއްވަތެވެ. އަދި الرَّبُّ ވަޙީކުރައްވަތެވެ: ތިމަންރަސްކަލާނގެ ޢިއްޒަތް ގަންދެއްވަމެވެ. ތިމަންރަސްކަލާނގެ ތިބާއަށް ނަސްރު ދެއްވާހުށީމެވެ. އެއީ ވަގުތުކޮޅެއްގެ ފަހުން ކަމުގައި ވިޔަސްމެއެވެ.,
جامع الترمذي,3747,أبُو بَكرٍ في الجَنَّةِ، وعُمرُ في الجَنَّةِ، وعُثمانُ في الجَنَّةِ، وعَليٌّ في الجَنَّةِ، وطَلحةُ في الجَنَّةِ، والزُّبَيرُ في الجَنَّةِ، وعَبدُ الرَّحمَنِ بنُ عَوفٍ في الجَنَّةِ، وسَعدٌ في الجَنةِ، وسَعيدٌ في الجَنَّةِ، وأبُو عُبيدةَ بنِ الجَرَّاحِ في الجَنَّةِ,އަބޫބަކުރު ވާހުށީ ސުވަރުގޭގައެވެ. ޢުމަރު ވާހުށީ ސުވަރުގޭގައެވެ. ޢުޘްމާން ވާހުށީ ސުވަރުގޭގައެވެ. ޢަލީ ވާހުށީ ސުވަރުގޭގައެވެ. ޠަލްޙާ ވާހުށީ ސުވަރުގޭގައެވެ. އައްޒުބައިރު ވާހުށި ސުވަރުގޭގައެވެ. ޢަބްދުއްރަޙްމާން ބުން ޢައުފް ވާހުށީ ސުވަރުގޭގައެވެ. ސަޢުދު (ބުން އަބީ ވައްގާޞް) ވާހުށީ ސުވަރުގޭގައެވެ. ސައީދު (ބިން ޒައިދު) ވާހުށީ ސުވަރުގޭގައެވެ. އަދި އަބޫ ޢުބައިދާ ބިން އަލްޖައްރާޙު ވާހުށީ ސުވަރުގޭގައެވެ.,
جامع الترمذي,3894,"عَنْ أَنَسٍ، قَالَ بَلَغَ صَفِيَّةَ أَنَّ حَفْصَةَ، قَالَتْ بِنْتُ يَهُودِيٍّ . فَبَكَتْ فَدَخَلَ عَلَيْهَا النَّبِيُّ ﷺ وَهِيَ تَبْكِي فَقَالَ "" مَا يُبْكِيكِ "" . فَقَالَتْ قَالَتْ لِي حَفْصَةُ إِنِّي بِنْتُ يَهُودِيٍّ . فَقَالَ النَّبِيُّ ﷺ "" إِنَّكِ لاَبْنَةُ نَبِيٍّ وَإِنَّ عَمَّكِ لَنَبِيٌّ وَإِنَّكِ لَتَحْتَ نَبِيٍّ فَفِيمَ تَفْخَرُ عَلَيْكِ "" . ثُمَّ قَالَ "" اتَّقِي اللَّهَ يَا حَفْصَةُ "" .",ޢާއިޝާ ރަޟިޔަﷲ ޢަންހުގެ އަރިހުން ރިވާވެގެންވާ ޙަދީޘްފުޅެއްގައި ވާގޮތުން، އެކަމަނާ ރަސޫލުﷲ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމައާ ކައިވެނިބައްލަވައިގެންނެވީ އެކަމަނާގެ ޢުމުރުފުޅުން ހަތް އަހަރުފުޅުގައެވެ. އަދި ރަސޫލުﷲ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމަ އެކަމަނާގެ ގާތަށް ވަޑައިގެން ރޭކުރައްވަންފެއްޓެވީ އެކަމަނާގެ ޢުރުފުޅުން ނުވަ އަހަރުފުޅުގައެވެ.(5) އޭރު އެކަމަނާ، އެކަމަނާޔާ އެއް ޢުމުރެއްގެ އެހެން ރަޙްމަތްތެރި އަންހެން ކުދިންނާއެކު ފޮތިން ހަދާފައިވާ ބުދު ބޭނުންކުރައްވައިގެން ކޫޅެހައްދަވެއެވެ. އަދި ރަސޫލުﷲ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމަ އެކަމަނާގެ އަރިހަށް ވެދެވަޑައިގަތުމުން، އެކަމަނާގެ ރަޙްމަތްތެރިންތައް ފިލައެވެ. ނަމަވެސް ރަސޫލާ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމަ ޢާއިޝާ ރަޟިޔަﷲ ޢަންހާއަށް އެ ކުދިންގެ ގާތަށް ވަޑައިގެން ކުޅުން ކުރިއަށް ގެންދެވުމަށް ވިދާޅުވާކަމުގައިވެއެވެ.,
